,np_subtype,zp_solvent,hd_solvent,mod_type,mod_charge,np_type,zp_charge,incub_time,zp_mv,agitation,washing_steps,size_nm
P19823,60.98776751034972,66.43805791428473,42.495699958296605,33.67263626045609,28.093004990442683,28.116582380571824,25.74387139255424,45.12164078844773,20.853572663219975,13.631151717936781,16.157234754963678,14.901806379552033
P0DOY3,48.71735132236265,45.308169169707824,55.3215330838192,27.552081504516373,18.69300991024184,33.740485022680126,26.795676858013785,25.71895554708401,15.50503624019324,12.496123514421544,18.301641568880655,19.639684963829904
P01876,42.35430879334533,35.22543630496871,35.02688759137098,20.14776463408087,23.19783378632148,48.7890250285863,22.973957729549312,32.43425474889337,14.5127752322658,11.266389068888266,9.880719922301934,11.963910707856426
P35542,74.95908731323472,34.99941065497976,27.80771742200684,35.49722726175831,19.235931717972022,44.52674907269928,11.490943943597154,40.89650630682933,14.806175716098293,14.541786502344959,16.49354308235908,15.293951104976639
P01859,46.7837375890744,34.331501665769146,21.558252449702184,26.150795411143967,21.174118836751436,11.616511235298102,20.487894349306497,31.949751399960018,17.976415132707324,10.412321215885344,14.475892585489339,10.35922454441178
P06727,49.92755025337625,41.43207962728843,26.532608436948795,34.5088747662878,31.506485368509246,9.470833560433007,11.188347137938337,26.593060014466445,24.075264539609723,27.62915331602553,12.180503181955325,12.774562679058477
P68871,59.84587939962397,33.67653725438277,41.958398754618074,35.788872444866264,24.099856244341456,28.91038020987781,44.56204928021638,9.201587397514118,17.096382925674263,18.387731972031947,23.893990255931836,25.04432561844795
P0C0L5,48.73952148496717,38.80646802188961,26.93107826766226,16.53561951758398,14.347202406076434,22.79450530025575,9.481102813033822,31.044541589241494,18.6313394062225,11.146641637499823,9.759875361368131,11.155367476534757
P02654,84.48277019097415,42.2853021298114,36.586287328222646,41.12617896394424,20.366621632770677,25.360743103420543,14.416997604219079,22.846292439109604,13.320318869495813,14.250670489654283,23.399605514112118,15.026210330799303
Q14520,52.0039179365672,41.00468836431549,20.90359650444129,27.735777163092095,27.181340325718352,10.057997771448074,13.512467195787824,23.093794797665794,47.15088473254801,19.883328212209857,18.668972879362062,15.921282063251422
P02743,56.22582605935719,29.891017009468364,30.82965004373383,29.48932053047945,30.19032810185162,18.01006232258234,14.732994822426033,33.550523084238684,25.91485179393175,14.428852696705391,17.508131530585906,16.576138615465638
P01619,53.044078239484314,38.564124379606966,59.878085725677046,37.06990403363546,15.557671410642849,25.68226234107161,15.05612482894839,10.459285502167686,18.62558302277276,24.608616195815927,18.214806041228286,25.519945030941027
B9A064,57.32271655143125,30.168918818921327,29.70591191912974,24.105548139645567,23.90983458770024,45.23553798479663,18.80462352675846,39.712334689708726,14.944878486819945,31.24562217708823,26.84770281440201,12.462105593511016
P69905,85.91114389975554,42.80278033164732,54.62815033114108,35.28980138115398,18.556938605526117,37.44476267506374,29.577919494321236,6.944761100635992,25.717173277755954,10.999912125165672,16.834795816955875,27.1581506700866
P19827,53.45018537172912,46.856627761628076,31.377891797357645,27.055838223179197,39.05333001485811,14.093670379546634,23.136539699665715,20.101816695276398,27.454355875913894,14.452634938604142,19.571139551127466,15.866799231632264
P04114,42.98630464593993,46.58433382034403,27.56304686281114,18.651349211220396,15.17872904458274,13.909353791349568,30.562995634540062,47.78839339911607,23.605180244504282,14.873623269739117,14.37285357935172,23.642457931716752
P03951,66.55101875694318,19.647817177714145,19.65074555324675,49.00765243490215,70.66664332759926,57.52409856114695,53.59553718924395,21.339086636528553,37.985567939489556,12.116426596369445,14.166144574512893,13.73682411498566
P00742,70.89209882896625,25.50078139873942,29.128002791559865,34.31784488425898,25.84384848331535,18.751084086192503,19.34868762509935,33.139237368303526,40.771852897808905,17.62678568020316,22.40482322896547,13.508307520414164
P0C0L4,52.731760855593855,23.631769867652025,32.39502204942442,22.10857877936377,27.921465240092008,36.92202020091725,15.839786386561471,31.502615402944407,9.989702994403078,13.892978703020958,12.951268794168744,20.924611792535302
P55056,74.55147083378262,39.39233555679329,28.808670331749752,31.11383013383134,28.54115903352182,35.6961104575325,13.270285970661666,35.37893581546182,15.202465404358287,15.387057131273114,14.87874812132679,18.27679446257387
P01860,56.45829191699623,32.44195449498159,24.81032041383777,25.296299440390996,19.410413198625125,21.721601008678128,21.438870153575177,39.69691781900652,20.765600945157885,24.746075698132532,18.344303835833035,12.551872356755723
P02776,62.43314316038053,45.144415801097345,35.733075063438896,38.34183883118178,69.82749082032852,39.86569194188525,22.09717962149177,23.320818030261776,13.024206295015947,19.5019619515791,9.629035172045814,11.003215061578524
P02787,52.559881861033354,45.96726006392153,35.44185406233139,37.46447078648599,32.14518327794375,28.56614763449729,32.212069921762485,34.98210986905978,13.075628153099153,12.402612618309849,7.753352894749667,11.366021794164874
P02749,47.288924656187824,63.95472326175958,49.03849635835481,55.52352216949065,15.350608715655689,20.22590437377444,16.620951791297593,31.930609864172816,14.158262624866417,19.707236622750194,11.609471702637618,10.04446986547057
Q14624,65.05643656526846,30.53005682541901,26.17882288994503,36.55463737634937,30.750710136227006,45.12387051900368,30.9475503701661,44.26820642836594,18.44930897885312,23.629423215440344,18.9101833226071,10.640088231508827
P07225,79.22686345711531,55.21013774540857,32.88308292830715,26.386672503406416,23.07072113703817,27.234969714000577,10.730783991522067,31.068773043655888,23.82864383681393,20.40959229169855,10.627607263112337,18.54830804913024
P02760,56.97487472134925,56.86541022304495,28.53622153789671,25.41901957322076,28.750693343265144,15.790956523581446,28.676973812839858,30.382152210668977,21.835868551957596,14.324727922373972,19.499423174242363,12.264567801164034
P0DOX7,35.91046236935668,21.183081307854103,23.411618408091012,11.517861060923844,9.14383140041435,6.101272552840162,6.844289862197013,7.782822483005914,22.925226380069848,17.785667295297124,7.947012933465292,10.115885895988574
P0DJI8,45.92748239017961,37.464956804974484,30.349604785149253,17.403670643885295,18.761748668924177,20.05677065091574,37.690584458444896,25.870568750594053,22.439817805180063,9.865270721686944,20.965125716510048,13.812240517752361
P04264,82.60098868245403,50.094102482988724,45.10989119387773,35.806104346651146,20.715198397409814,12.283740639886439,16.277323686451883,9.591481597928286,28.88255879531752,16.569873407860385,43.030882985208954,13.764002737766198
P27169,71.70616994505136,58.138780471016936,43.41358944822806,38.53396272327471,27.451155669070452,10.343030806544942,10.540642172507289,28.13256742357652,19.130210405573592,13.301592065039062,11.500830063442914,22.767447794720113
P03952,61.244901842439326,32.46511013514926,30.122666972658113,51.334388979999915,50.8550581243307,51.28548521880701,62.484144647619246,21.899866855697407,43.64128007373568,16.849755858573307,14.387974521925862,13.702433250046568
P05154,75.15736774753832,25.79068452799666,24.227351052515882,31.466875401624122,53.895370280557366,59.14681917834164,35.49033728562443,28.84204437371705,24.690141434326325,25.078992665892052,15.500596377795523,7.545132118955427
P00747,52.806971071758525,54.810327819612695,48.651356483697,48.74041490429007,39.783438539991884,43.40892558039289,41.410224754656234,21.92798032899757,29.01323863639476,10.713955188309734,15.647732127003405,15.107290591692546
P01861,48.363883091445246,39.08810644980228,36.31168622181137,28.541996686061406,32.58299388852331,16.32576315083609,29.724197731472735,23.728976958631428,16.3176870052951,12.319412363819682,19.538695693001905,25.509879619611258
P00738,39.57679020885989,32.80746394534717,35.01652750265139,22.449164617887593,44.09317360716326,21.492457924197144,54.462134015268695,10.542952837403925,12.118752181568125,28.96397642753502,16.32472631403998,11.08755111437826
P02746,42.43031292380821,58.70633349592551,43.94975029722025,41.88164242737884,30.490371473116344,9.938655418066148,19.535807044004578,8.722548656313275,27.37504315000741,11.154238380603148,14.592473976754288,10.382650540817377
P01764,60.33234426752486,40.48863775236217,23.754320556331447,35.497016454577704,19.329068323727206,26.009969435032883,10.668775141935233,53.503310004841744,24.8584279806881,15.921775662473353,20.791653981518103,13.006061709613881
P00739,58.931765189168885,48.252296471456674,29.991258950690842,32.38655104331008,24.745822984002558,30.113528093648046,25.44600111959855,45.404374928932185,16.499671441272117,18.694186487639126,26.009818254658697,14.57034623596572
P60709,81.6389266503661,24.787913146628988,29.834596711306233,15.803822920015865,16.123203131334677,13.572878686665666,34.893518552418016,23.328816711647622,27.639998948020434,22.76418303586382,30.292683331238653,18.70089100887672
P06396,49.95475606355072,49.87868114334225,53.9763689268567,34.18919540843373,34.68923303242025,51.18576787785843,22.1596228028268,24.557850959756085,14.33712106315879,9.983008936319534,8.820421589285024,19.468709015589354
P10720,48.86355422799652,26.054762013055736,28.078502402931942,25.473027194558114,53.60644760176362,30.863550786252038,17.970030117202125,24.44565937360518,16.522994390731142,11.82621323784843,9.637827786112153,27.061759461947382
P02788,68.94617080111614,32.126025119756406,40.20045773125114,39.2583728500953,73.87439603850648,59.730233235060496,33.825064760406484,12.2869033598715,18.512433957120862,29.105537992575016,8.961356414845067,15.114527773452508
P13645,100.0,38.39401757789579,23.047241740076743,14.950679202232712,18.179869415429117,27.165227477773694,10.588731742272598,18.364604082204,17.01675349078969,31.459141355915442,56.42957306671109,11.381755554738472
P06702,71.72838924904251,31.927988115495527,38.51616707277378,28.547098094916606,17.642377478300933,53.97370980318653,16.20712882775514,19.254617383247954,16.066690691932763,30.29977185900125,12.73993871709157,21.699566246606807
P02747,53.236339331279105,57.46269550153789,37.49755939874283,42.62025624925368,17.550228446072992,10.270885325010578,14.338193411014895,10.96984795051737,22.047492364423743,13.248410235867484,20.553660411525478,10.845693673328153
P00740,72.85520944783914,41.68751491717617,27.055786957383614,37.911423175880586,28.568603315422774,15.2278876497948,14.094847329037243,27.329729384595264,37.35637540711381,31.37979337646084,12.58260172053665,16.774249755074518
P01023,47.66606130626316,33.147855133149726,30.085077639368286,20.32933584683575,22.2724302624914,38.23578842980824,24.202169495421913,37.68884586512089,29.901917882444355,13.60277061693463,12.568024033154801,13.040203670776663
P01766,44.347032222336416,47.60015066782704,43.66459499121737,25.465855001129277,19.291315325426563,22.264520229683406,21.833612844163728,16.42717438178182,24.278355958593448,10.254239656475747,25.360793610070665,17.19437871743041
P08603,37.58974594260884,49.619558581719595,44.51444269695528,39.599774056123664,26.123484120288797,32.74901615251116,29.8779322544505,21.867465948911953,29.34074907724873,25.551829226097617,15.149572256029831,12.46199374810119
P01593,43.78886770609314,27.17439376984345,27.83179290954517,25.446871485586687,19.209752574044238,29.859692068953226,55.34096810957712,10.65945249095612,11.681700018222955,14.85024256181633,9.790456920149387,9.999876870460133
P02775,63.94111960991332,66.32715044450065,59.80853402656084,61.84125926541798,23.196886143556625,33.499226118095734,16.187421195611382,24.583630195058905,17.435572219207845,12.405184582469913,14.422505982226735,12.562747053450998
P07737,69.7718840583929,27.173877536324415,28.364433174800897,26.88132269457525,14.21172949396185,17.723816501087697,55.93539893813648,28.77362099305864,12.59791598512443,11.711081927368447,20.62629648356745,22.58735577882563
P06312,51.01347914450972,35.4807269619049,34.68847214092357,43.178268185449866,25.700806052227094,34.391336273763535,12.476216499803133,23.93939293863183,16.95387534798564,17.062561908532114,25.21485284379672,18.930311852035626
P04070,68.61221672548393,39.81790317987259,23.29296951928877,43.63251292363967,30.60149127445934,14.869787078262487,15.503284493368858,22.190203516247685,49.897028367252624,27.290479079842527,7.207469646269668,16.726975392869818
P05090,70.65933768335863,34.307616398940574,31.746219082297394,25.847758459153443,28.420353574990532,15.218995318796013,11.771608762707945,10.917020877550586,14.506314657268394,46.21630284446017,19.998411648050993,12.64917400094886
O14791,83.08454074509397,62.867510699706095,47.467909477249506,45.506935973775434,15.700045535732793,25.723366538706845,36.44130691154152,41.00307497218243,17.92669329961715,29.151720017292153,17.30176229737772,18.62678276417963
P05155,63.85905642296109,53.076460949510704,34.35786724571758,43.627227839031924,24.23291183417706,30.203937877612418,45.96531631205736,45.38969248243967,10.773527547636512,13.454128374855229,16.640300785953215,12.01144944312417
P02765,57.04342887938147,47.83642285967919,44.172902051287416,60.04813801630422,28.232661034907913,34.899434840053004,27.090201104453616,32.69177676304513,12.261113763547488,14.140283951467392,14.179892422831378,16.20639378489161
P24844,29.52630712158283,27.803639031287908,21.896685329965425,13.009559065305517,9.619934782397111,5.607910576308387,6.004998326207029,4.475387759592327,10.338717840430265,24.15793756866557,30.497188068176683,5.082138867373373
P35908,97.55037480045769,36.579322476908,21.739324468163616,14.725277873796735,17.71377261797113,25.728852529767686,9.956925249483302,15.96556034225144,17.361823944137196,32.03637468226464,55.76581825968011,9.446304628280423
P08697,72.69149134856863,43.61053744363921,26.041740209828028,32.62817176090201,44.273265424256884,38.1916661032134,33.25080249326525,37.47907551163878,22.94829716466759,17.302326114968267,12.829131321936051,16.89324513847417
Q06033,63.58938981098605,32.84368904171088,20.83597907605979,20.093710113936318,32.66229154746304,10.648521510539556,15.695247666523546,12.251573276326647,29.84736693874511,20.637329678129586,21.586125991554468,13.935387668701821
P05546,72.96044564059265,55.214408132082696,36.31969982909019,41.573032215350366,63.64166318711689,49.91535016933305,28.248474215279547,39.932131560636655,15.22662879429163,19.2532968580958,14.952126249929066,10.036535349474093
P02748,62.531703423135276,83.56932643873792,56.907528353415195,23.367961233261042,16.662598703008598,22.092435387026377,20.350718377323705,40.509694723759154,16.945767076633274,29.08029103581126,9.233936163847165,17.839396777444154
P22891,60.37486156409779,31.092688394628027,27.69747355370264,45.32010746731597,29.496257885027987,14.680626059907098,14.542133856420786,19.46751977530747,52.04377641083467,14.237300725958018,6.229475403704415,16.66619497679181
P04433,51.38960499207826,46.84629693376987,41.4152331753526,42.85550731000394,17.04203637727647,28.983922370092998,29.283848637659144,28.592410934372015,16.793390318749996,13.83974997163538,25.051687075021277,16.820648704043247
Q03591,59.875130317842654,36.461143801937155,30.67468762722591,25.65640654790262,65.04781143487068,25.859255170236434,17.002730474283528,25.798143756594154,14.623942418745706,14.115592889911746,10.5644258344676,27.90386436849273
O43866,49.91448779756939,44.244429409637846,28.704121155364287,28.07474387642428,16.821267379571452,15.400559847184942,16.040380185909044,23.035298419434977,22.126241258948053,19.797773910755684,13.720610383353037,27.420119654191165
P35527,87.5026674809898,46.61632554403043,29.15693440446947,25.843262893639235,16.772959290422403,16.07540022006727,10.57802590219152,9.920729411483908,16.879854443897024,9.181370901684643,52.34031550960208,11.144745725439018
Q92954,80.39448405132886,42.612005443760786,27.193569899911846,35.95223816452555,61.86911687425257,53.876957589049226,15.308611050851978,42.01790276313459,11.949232368256284,24.030398800145075,9.609808392756253,8.318303249494495
P02790,43.021066705520504,51.746684977500394,55.57775086076501,53.62971771271808,25.325130413137103,40.10730583090735,47.904335734758575,25.98302370431041,14.643434885173448,12.485067364252364,11.942591948537402,27.92461381106231
P00748,72.69619245568181,41.546013860003505,31.809034793026996,39.93796594873877,63.815201857249626,46.55397695433684,21.2435895370863,26.330721294746173,30.714540959175316,11.738003616393037,14.964756326076584,9.233085935487837
P81605,40.72774410856485,39.72689804574866,34.62066194444332,29.659233702777204,24.578282381848176,24.573111188905997,17.765832169602714,11.503678625061326,12.554740936805292,22.321103254023818,31.351398393896286,20.88001864977365
P00751,53.80974070566915,45.00912082848661,48.974645192064074,47.14498925922459,18.897645814231794,38.690147499613275,12.928492017188436,15.976110484713985,15.524957487690683,15.552273465082845,18.737682579709443,19.40844578757815
P02745,55.15443254232133,49.81738831723697,37.8784512955401,33.006637261739826,29.63688402446924,11.380000330387723,13.93901751871153,9.978721691481523,25.292150914910707,5.638531126676529,15.586991788745802,11.305162392772932
P18065,73.15930086839518,14.830654488004177,28.794848685420348,49.08572828056946,29.45653085478793,59.12285597974927,21.449504749785685,20.81965282506484,22.521353348843913,30.608942898618892,14.68314605519469,21.45871752481122
P01615,30.54674676855394,22.234314487104577,27.819080287659176,44.201389040562404,13.768229671751506,36.31129999348877,51.072907915340714,21.301879291857137,11.181549426309774,19.603117125949986,33.865750859316236,24.147122221671765
P49908,79.74585077157883,41.42260481045466,31.623249032695334,40.35616945601596,86.40758860844579,43.327662176413675,33.7951885273021,24.8238317450528,23.103910959456027,16.841610080679594,13.900669394417339,11.103704558537148
Q13790,81.0701589620754,36.845007503392715,24.49543824339817,19.793333279385696,37.93370147988072,11.5840931227957,16.380821667923076,30.86316087768537,29.622054606738985,15.958536640140514,21.35140324752748,15.849205679427136
P02774,56.41700129556444,44.60349606432741,41.863273821041616,31.6232591131214,36.20488709513707,23.288797636016113,48.28240162426364,30.54356404724072,23.750301495699098,20.753099944094707,14.348166443555204,12.859456293970673
P12259,79.6293237802874,48.67209725120944,28.625704503321554,35.88179318593373,26.118527276797188,49.406043567041735,57.952283816599206,44.759214629021336,15.625843064822288,18.772842640516,9.61232778909689,13.721025458401853
Q13103,60.314162317579544,46.476622123318265,26.778779579041593,48.57523278826941,32.97064122356292,16.156300390876723,16.531634973359747,21.314004075347732,37.616149837823976,17.374640379841136,20.19174000205568,17.265712778882982
P15169,68.94996069338663,40.289647455738084,35.90371267030456,44.59027063349284,62.01847787050616,52.89841605137957,39.736888796303326,25.38681511940216,25.638206626976682,11.87970993138726,10.028331417258082,11.438616366276259
P20851,51.074517612156356,18.850274027544025,25.564483232901196,47.51613962730212,33.32989561985288,12.314185511774951,25.398306711139313,16.639833691638785,43.40398857118629,15.296208753795193,12.338872289420241,10.515761472237415
P07358,83.78186611479651,50.936788334136054,45.126186884742076,36.94764292770959,23.91664193615262,30.49900393409686,18.469512234224506,13.002156716066882,24.16267048394496,15.889393509388198,14.521582747706072,15.750838698147525
P01011,50.663087356068424,37.922028906922314,39.7581693760171,26.843813615011175,37.047322953605125,18.609487652652962,26.940483337848537,14.895305601533323,15.446036202230282,12.431264405919249,22.035840828751613,13.910318768194788
P02751,57.186365382983574,76.7814295508636,54.95355840564129,41.9991745853076,15.490219288995258,30.249624171500116,14.63821488150416,28.937775517791568,20.951680767367854,13.939764231898469,22.295463098254302,13.116528428815533
P07996,80.30433706997235,66.64835512765295,62.45637795323403,38.0879229020017,41.87506901267719,34.33374304940035,23.328922327185452,24.082440126771484,17.368699313631712,24.38602994528138,7.534775667176266,16.158621004749016
P02763,44.9190281509564,41.74993500950519,37.498988427318096,35.121302454577986,21.42997498008306,21.08061828635586,69.25444917201041,17.588067247236474,19.122966264502246,15.660557166985804,19.550141971039206,17.967528248599006
P09871,52.37607650793245,62.44286205624853,37.6052577137724,22.660522460084806,28.566676475662263,15.326525564216814,35.34245742980029,21.076571946006766,18.96777893932316,21.97645001211584,18.87448931347701,32.39132780993151
O75636,37.220736806487764,19.830031061498385,16.650967275189014,11.98422625927126,9.482919681172786,7.185610163078541,13.182622973872215,8.31093447874481,23.124458064181987,23.815435087755947,9.849660003963562,8.799877127687745
P01591,37.11856766094562,40.44702092847488,40.83584325100166,26.219141955892088,23.81791948716723,25.233607972899115,27.40221951936384,19.573370568499005,13.010299551719932,13.165578002859457,13.449766616768521,12.84486464984242
P00736,42.06351526511203,57.0826227292931,35.13541180368789,42.34730940831761,22.92173581676227,13.489639865517567,10.571084069459756,29.817035021433487,9.017755267620036,13.753062306059302,19.863536927691722,14.148443064801967
P07360,64.69970093277362,54.42124746086208,34.5105079618399,19.943572909051312,25.418422816727116,12.451004383559367,21.493392990601894,10.130895725550037,14.754954848931423,16.901885104455662,17.26657021880455,9.954478186341719
P02741,73.86061372778198,40.922363437903336,18.126673732497096,30.845986848140623,19.665766596216265,11.578365001866326,14.605728294209905,16.955563885073605,33.02748815700454,13.730418298382716,10.96708247208106,9.32162524722575
Q9UK55,85.24570621332165,40.60573345543663,21.29439108723677,40.927288409071906,29.595764285479863,22.22028901774998,23.272290004168063,24.590563883277557,37.007070081357035,16.501817056069616,26.59112289754156,12.87863471886938
P18428,75.93439145267888,66.77613121437713,43.103260946240034,46.78812296643448,30.666035394683995,26.36492189631099,14.080128582278281,37.05467429981578,18.516837419947382,16.610173982418452,14.945829004832115,16.090926410943176
Q5TB80,37.047171547019026,25.257689718016113,44.48114492713651,29.520107350129248,32.92506192865903,12.17895996763039,57.670783504623635,19.616766386049157,41.5084372820157,25.673094271199265,19.23780396123378,18.531442230837566
O95445,75.86974593021894,55.224993072482434,25.228308747550354,18.085155083971237,26.810591520736406,16.359260629104703,11.133738785544255,20.17819819101995,21.04607442645816,44.62344376350663,13.755655351047459,22.849597742782798
P17936,72.54872802363124,41.364438321987315,36.19695177125939,48.86272951083937,38.57858299885352,51.84815325874514,26.363181054458785,26.420124175778465,26.098303121921052,12.617751955786519,9.284870758523853,11.294377307970382
P08727,23.101168594887866,17.550829250907736,22.09918390683808,13.809327555528514,14.77415057002694,14.403180835342654,12.28305558881109,6.324546129292176,19.221145485952057,19.881156653861098,9.425711095443909,6.333777226718286
P00746,70.72868575004297,33.86869457601607,23.775076127146338,50.322802540419396,42.220438903605114,44.86282070073282,19.607772004906785,27.454517339984,23.13678202932458,12.358138744602707,8.665123407540616,10.630701703274582
P67936,69.51483471070229,31.05563354969328,19.886091238091584,15.347308634663367,9.993292068774299,9.563072386497193,21.46371737200802,14.287170409714447,18.284252646003374,9.937540620838806,32.3911885357601,10.146818352550548
P04406,57.66295208690602,32.09295173725303,38.21427333995978,36.79525180253658,33.546484969011416,42.8382248615949,41.743475431243944,15.81901951955072,15.951596239546422,24.241821379342955,28.17843901593802,13.298299041695746
P01700,32.38925237014334,31.474226402366206,32.66930246647569,23.292763962064715,17.490960046691654,25.25711654388447,34.48827723660124,20.548481979951465,22.676783111905365,13.594082976437882,18.45113559065811,14.478483817678613
P05452,48.54532115216919,22.550728994599538,23.282993264220746,19.791681793471795,24.44399480170589,30.423666185578057,13.009136354031984,12.954071334879973,22.685569781209793,16.15290014291193,15.275254991963273,21.206872116768373
P61626,48.27341833382357,24.198260623216335,33.885146108552746,17.093980749714238,11.286385804408821,28.394981349910843,32.23906082557008,14.289957801329049,20.047147659271694,25.5352871668318,14.1972349727924,14.841179525916223
P62805,40.397634228133214,20.40470725296263,26.97639828855814,12.586831374836061,12.004459212718528,28.61514879388885,23.95723989954956,12.290819225082245,27.311792951298564,20.35653276480127,13.88641468792693,11.46645306407246
P27918,39.306264243662305,34.3360469040585,26.0758340292671,19.03548333989521,11.354143275884615,18.76500200017859,11.872067612813394,13.439099552869404,24.93975400791838,17.380039575845284,8.272111705344898,12.126051442106485
P01031,75.69662309023688,55.93420196021942,43.575244269339585,22.113058628672064,28.48904947999497,12.032842293161972,10.44856834431531,13.068655857596731,22.50423788778005,24.397963454889172,19.003764797753465,14.510656726633126
Q9Y490,73.85575661287187,27.013581078234644,32.822891295393305,39.03007760360418,39.5044725797775,46.18378419924007,70.00391433424865,14.547878407419198,15.548862180309225,17.354045351769198,35.965294312643096,17.892267113951405
P61224,61.5609063954559,37.499010390154545,33.20940878537291,24.906226953193812,13.718844399589367,15.749079980883094,26.8617567504814,10.272124935020289,13.806332335879645,36.29478454187067,11.648785538743903,14.287873007269699
P13671,68.42286422474677,67.76864812039854,65.24769032162602,53.60376244196298,20.686091781905976,27.94482935666622,10.422028793741763,25.450713750255233,16.490292711677863,15.168615935242476,24.21192712737072,21.192904675761206
P80748,31.89822580177048,36.92650638376649,39.16828013874518,23.25780882276102,14.075950284024838,32.95252236884932,55.35257439615745,15.090027117242816,14.045707248167497,11.70000108395171,21.53603121430357,13.553339695631639
